ANNEE,MOIS,NUM COMMANDE,CANAL,CENTRAL,ENSEIGNE,REFERENCE,DESIGNATION,SECTEUR,MARQUE,FAMILLE,SOUS-FAMILLE,PRODUIT,QUANTITE,PRIX,CA VENTE,PRIX ACHAT,CA ACHAT,MARGE
2023,1,S012300027,GMS,GALEC,GALEC PFE,47819,COCKT 4F SL SACCH ARO G1 8X3X1/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,84,"15,7186","1320,3624","1,719","144,396","1175,9664"
2023,1,S012300027,GMS,GALEC,GALEC PFE,48443,FRAMBOISE SIR SACCH 12X1/2 ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,ROUGES,FRAMBOISE,72,"19,0026","1368,1872","1,233","88,776","1279,4112"
2023,1,S012300027,GMS,GALEC,GALEC PFE,48441,FRAISE B14-17° 100% SACC NEG 12X1/2 STM,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,ROUGES,FRAISE,84,"14,0454","1179,8136","0,874","73,416","1106,3976"
2023,1,S012300027,GMS,GALEC,GALEC PFE,47814,COCKT 4F SL SACCH ARO G1 12X4/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,72,"23,9739","1726,1208","1,811","130,392","1595,7288"
2023,1,S012300027,GMS,GALEC,GALEC PFE,50559,PECHE SL SACCH 12X4/4 ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,72,"19,4883","1403,1576","1,662","119,664","1283,4936"
2023,1,S012300028,GMS,GALEC,GALEC PFE,49076,GRAND ANANAS TR JUS 12X3/4OF ST.MA G1,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,99,"17,03","1685,97","1,219","120,681","1565,289"
2023,1,S012300032,GMS,ITM,ITM BASES,49078,ANANAS ORIGIN MX JUS 12X3/4OF ST MAM G3,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,90,"31,8",2862,"1,22","109,8","2752,2"
2023,1,S012300032,GMS,ITM,ITM BASES,52158,PECHE SL SAC 12X1/2  STMA DPNG MED,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,144,"21,12","3041,28","0,732","105,408","2935,872"
2023,1,S012300032,GMS,ITM,ITM BASES,47813,COCKT 4F SL SACCH ARO G3 12X4/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,144,"42,84","6168,96","1,794","258,336","5910,624"
2023,1,S012300032,GMS,ITM,ITM BASES,47818,COCKT 4F SL SACCH ARO G3 12X1/2 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,144,"26,52","3818,88","0,938","135,072","3683,808"
2023,1,S012300032,GMS,ITM,ITM BASES,48438,FRAICHEUR ILES SL SACCH ARO 12X 4/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,72,"38,88","2799,36","1,953","140,616","2658,744"
2023,1,S012300032,GMS,ITM,ITM BASES,30254,MANGUES 12X1/2OF  ST.MAMET,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,MANGUE,144,"20,76","2989,44","1,035","149,04","2840,4"
2023,1,S012300032,GMS,ITM,ITM BASES,46979,LYCHEES B14-17° 12X3/4 OF ST.MAMET,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,LITCHI,297,"38,4","11404,8","1,491","442,827","10961,973"
2023,1,S012300032,GMS,ITM,ITM BASES,51981,SALADE 4F DPNG B14-17 SAC 12X4/4  STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,MACEDOINE ,72,"44,28","3188,16","2,459","177,048","3011,112"
2023,1,S012300028,GMS,GALEC,GALEC PFE,49064,GRAND ANANAS MX JUS 12X3/4OF ST.MAM.G1,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,99,"17,03","1685,97","1,229","121,671","1564,299"
2023,1,S012300033,GMS,ITM,ITM BASES,43986,MON ANANAS MANDARINE 6X4XC120G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,153,"16,8","2570,4","1,738","265,914","2304,486"
2023,1,S012300033,GMS,ITM,ITM BASES,49008,POIR BIO 12X4/4 STMA FR-BIO-01 FRANCE EQ,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,72,"46,08","3317,76","1,989","143,208","3174,552"
2023,1,S012300033,GMS,ITM,ITM BASES,49915,PECHE POIRE ANANAS SSA 12x4/4 STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,SSA PLAISIR DE FRUITS,72,"41,64","2998,08","1,948","140,256","2857,824"
2023,1,S012300033,GMS,ITM,ITM BASES,50612,PDF Pom Mand ACE SSA 8x2X113G STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,CUPS LPDF,252,"15,76","3971,52","0,959","241,668","3729,852"
2023,1,S012300034,GMS,ITM,ITM BASES,42985,ABRICOT SL 12X4/4OF   ST.MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,ABRICOT,72,"36,84","2652,48","1,627","117,144","2535,336"
2023,1,S012300034,GMS,ITM,ITM BASES,51598,ABRICOT AFG4D B14-17° 12X1/2OF STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,ABRICOT,144,"21,48","3093,12","0,968","139,392","2953,728"
2023,1,S012300034,GMS,ITM,ITM BASES,51029,CERISE B14-17 SAC ARO 12X1/2 STMAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,ROUGES,CERISE,288,"27,6","7948,8","0,924","266,112","7682,688"
2023,1,S012300034,GMS,ITM,ITM BASES,50559,PECHE SL SACCH 12X4/4 ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,360,"35,52","12787,2","1,662","598,32","12188,88"
2023,1,S012300028,GMS,GALEC,GALEC PFE,30254,MANGUES 12X1/2OF  ST.MAMET,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,MANGUE,72,"12,4111","893,5992","1,035","74,52","819,0792"
2023,1,S012300028,GMS,GALEC,GALEC PFE,46979,LYCHEES B14-17° 12X3/4 OF ST.MAMET,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,LITCHI,99,"23,0371","2280,6729","1,491","147,609","2133,0639"
2023,1,S012300029,GMS,GALEC,GALEC PFE,48436,FRAICHEUR ILES SL SACCH ARO 8X3X1/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,36,"15,3457","552,4452","1,956","70,416","482,0292"
2023,1,S012300029,GMS,GALEC,GALEC PFE,50880,FIGUES B17-22° 6X1/2OF ST.MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,ROUGES,FIGUE,19,"9,6849","184,0131","1,113","21,147","162,8661"
2023,1,S012300029,GMS,GALEC,GALEC PFE,50610,PDF Pec Mang Chia SSA 8x2X113G STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,CUPS LPDF,28,"11,4444","320,4432","1,384","38,752","281,6912"
2023,1,S012300029,GMS,GALEC,GALEC PFE,49919,PECHE ANANAS KIWI SSA 12x1/2 STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,SSA PLAISIR DE FRUITS,36,"15,2833","550,1988","1,156","41,616","508,5828"
2023,1,S012300029,GMS,GALEC,GALEC PFE,49915,PECHE POIRE ANANAS SSA 12x4/4 STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,SSA PLAISIR DE FRUITS,24,"21,7891","522,9384","1,948","46,752","476,1864"
2023,1,S012300029,GMS,GALEC,GALEC PFE,46344,PUR POMME FR 12X4/4  C'EST QUI LE PATRON,St Mamet – Produits spécifique,CQLP,COMPOTES,BOITE,POMME,72,"11,952","860,544","1,003","72,216","788,328"
2023,1,S012300029,GMS,GALEC,GALEC PFE,46343,PUR POMME FR12XFS*4  C'EST QUI LE PATRON,St Mamet – Produits spécifique,CQLP,COMPOTES,POTS PLASTIQUE,POMME,117,"6,012","703,404","0,477","55,809","647,595"
2023,1,S012300029,GMS,GALEC,GALEC PFE,48438,FRAICHEUR ILES SL SACCH ARO 12X 4/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,72,"21,7594","1566,6768","1,953","140,616","1426,0608"
2023,1,S012300029,GMS,GALEC,GALEC PFE,51029,CERISE B14-17 SAC ARO 12X1/2 STMAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,ROUGES,CERISE,36,"20,0124","720,4464","0,924","33,264","687,1824"
2023,1,S012300029,GMS,GALEC,GALEC PFE,47814,COCKT 4F SL SACCH ARO G1 12X4/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,72,"23,9739","1726,1208","1,811","130,392","1595,7288"
2023,1,S012300029,GMS,GALEC,GALEC PFE,50559,PECHE SL SACCH 12X4/4 ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,72,"19,4883","1403,1576","1,662","119,664","1283,4936"
2023,1,S012300029,GMS,GALEC,GALEC PFE,42985,ABRICOT SL 12X4/4OF   ST.MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,ABRICOT,36,"23,142","833,112","1,627","58,572","774,54"
2023,1,S012300029,GMS,GALEC,GALEC PFE,30254,MANGUES 12X1/2OF  ST.MAMET,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,MANGUE,144,"12,4111","1787,1984","1,035","149,04","1638,1584"
2023,1,S012300029,GMS,GALEC,GALEC PFE,46979,LYCHEES B14-17° 12X3/4 OF ST.MAMET,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,LITCHI,44,"23,0371","1013,6324","1,491","65,604","948,0284"
2023,1,S012300029,GMS,GALEC,GALEC PFE,48441,FRAISE B14-17° 100% SACC NEG 12X1/2 STM,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,ROUGES,FRAISE,24,"14,0454","337,0896","0,874","20,976","316,1136"
2023,1,S012300030,GMS,GALEC,GALEC PFE,46335,POIRE GF OFAM BOX66X2X4/4OF ST.MAM OR.FC,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,16,"250,106","4001,696","3,581","57,296","3944,4"
2023,1,S012300030,GMS,GALEC,GALEC PFE,46338,COCKT GF OFAM BOX66X2X4/4OF STM OR.FC G1,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,38,"263,713","10021,094","3,958","150,404","9870,69"
2023,1,S012300030,GMS,GALEC,GALEC PFE,48698,POIRE SL SACC SF 6X2X4/4OFAM SM ORFC,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,288,"22,7369","6548,2272","3,314","954,432","5593,7952"
2023,1,S012300030,GMS,GALEC,GALEC PFE,47874,COCK 4F SL sacc OFAM 6X2X4/4 SM OR.FC G1,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,360,"23,9739","8630,604","3,563","1282,68","7347,924"
2023,1,S012300031,GMS,GALEC,GALEC PFE,49915,PECHE POIRE ANANAS SSA 12x4/4 STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,SSA PLAISIR DE FRUITS,282,"21,7891","6144,5262","1,948","549,336","5595,1902"
2023,1,S012300031,GMS,GALEC,GALEC PFE,49918,PECHE ANANAS KIWI SSA 12x4/4 STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,SSA PLAISIR DE FRUITS,540,"21,7868","11764,872","2,097","1132,38","10632,492"
2023,1,S012300043,GMS,GALEC,GALEC PFE,51029,CERISE B14-17 SAC ARO 12X1/2 STMAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,ROUGES,CERISE,25,"21,114","527,85","0,924","23,1","504,75"
2023,1,S012300043,GMS,GALEC,GALEC PFE,48436,FRAICHEUR ILES SL SACCH ARO 8X3X1/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,11,"16,2062","178,2682","1,956","21,516","156,7522"
2023,1,S012300043,GMS,GALEC,GALEC PFE,49353,FTG VERGER B14-17 SAC AR STM 2x6x3x135g,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,FRUIT TO GO,MELANGE DE FRUITS,9,"21,192","190,728","1,542","13,878","176,85"
2023,1,S012300043,GMS,GALEC,GALEC PFE,48443,FRAMBOISE SIR SACCH 12X1/2 ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,ROUGES,FRAMBOISE,19,"20,1042","381,9798","1,233","23,427","358,5528"
2023,1,S012300037,GMS,ITM,ITM BASES,50554,POIRE SL SACCH  12X1/2 ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,144,"24,48","3525,12","0,819","117,936","3407,184"
2023,1,S012300043,GMS,GALEC,GALEC PFE,48441,FRAISE B14-17° 100% SACC NEG 12X1/2 STM,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,ROUGES,FRAISE,13,"14,8716","193,3308","0,874","11,362","181,9688"
2023,1,S012300043,GMS,GALEC,GALEC PFE,48438,FRAICHEUR ILES SL SACCH ARO 12X 4/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,10,"22,9643","229,643","1,953","19,53","210,113"
2023,1,S012300043,GMS,GALEC,GALEC PFE,51981,SALADE 4F DPNG B14-17 SAC 12X4/4  STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,MACEDOINE ,15,"26,4064","396,096","2,459","36,885","359,211"
2023,1,S012300043,GMS,GALEC,GALEC PFE,47819,COCKT 4F SL SACCH ARO G1 8X3X1/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,10,"16,5786","165,786","1,719","17,19","148,596"
2023,1,S012300043,GMS,GALEC,GALEC PFE,46979,LYCHEES B14-17° 12X3/4 OF ST.MAMET,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,LITCHI,19,"24,2496","460,7424","1,491","28,329","432,4134"
2023,1,S012300043,GMS,GALEC,GALEC PFE,51598,ABRICOT AFG4D B14-17° 12X1/2OF STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,ABRICOT,14,"14,2581","199,6134","0,968","13,552","186,0614"
2023,1,S012300043,GMS,GALEC,GALEC PFE,47814,COCKT 4F SL SACCH ARO G1 12X4/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,6,"25,3216","151,9296","1,811","10,866","141,0636"
